user_id,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Unknown,Vampire,Yaoi
1070,7.829787234042553,7.897727272727272,,7.795180722891566,8.0,7.714285714285714,7.944444444444445,7.285714285714286,7.87378640776699,7.9375,6.666666666666667,7.875,7.615384615384615,,7.666666666666667,7.666666666666667,8.833333333333334,7.466666666666667,8.136363636363637,8.0,7.927272727272728,7.125,7.6,7.979166666666667,7.684210526315789,8.5,7.794117647058823,7.791666666666667,8.1,7.777777777777778,,8.208333333333334,,7.75,6.5,8.0,8.392857142857142,7.726315789473684,8.035714285714286,,7.555555555555555,
1071,7.838709677419355,8.142857142857142,,7.333333333333333,,,8.181818181818182,6.75,7.647058823529412,,5.5,8.0,7.5,,,7.666666666666667,,8.833333333333334,9.333333333333334,,8.666666666666666,,8.0,7.6,7.0,8.0,7.285714285714286,8.555555555555555,7.6,8.0,,7.625,,,8.5,,8.714285714285714,7.285714285714286,8.0,,8.0,
1072,8.307692307692308,8.35,,7.933333333333334,7.5,,8.25,9.0,8.285714285714286,8.6,8.5,7.666666666666667,8.0,,,8.5,7.0,8.0,8.333333333333334,8.0,8.0,,8.0,7.8,8.538461538461538,6.5,8.2,8.24,9.25,8.0,,7.769230769230769,,8.0,8.444444444444445,10.0,7.571428571428571,8.142857142857142,8.0,,8.0,
1073,7.459119496855346,7.863636363636363,8.0,7.530516431924883,8.666666666666666,7.8,8.015748031496063,6.190476190476191,7.466666666666667,7.428571428571429,6.0,8.5,7.6,8.2,6.5,7.272727272727272,7.428571428571429,8.11111111111111,7.964285714285714,7.84,7.769230769230769,7.818181818181818,8.2,7.9375,7.429824561403507,,7.485714285714286,7.722222222222222,7.485714285714286,7.75,7.1,7.617283950617284,,7.776223776223776,8.333333333333334,7.666666666666667,7.777777777777778,7.588235294117647,7.947368421052632,,6.7,
1075,8.61111111111111,8.6875,,8.43859649122807,,8.166666666666666,8.790697674418604,8.5,8.571428571428571,8.6,7.769230769230769,9.0,9.0,,,8.8,8.0,9.5,8.5,9.0,8.916666666666666,8.5,9.0,9.25,8.181818181818182,,8.44186046511628,8.9,8.714285714285714,8.0,8.0,8.675675675675675,,8.333333333333334,,9.454545454545457,8.428571428571429,8.5,9.2,,8.5,
1076,9.666666666666666,10.0,,,,,10.0,,9.0,10.0,,,,,,,,9.0,,,,,,,10.0,,,9.0,,,,,,,,,,10.0,,,,
1077,10.0,,,10.0,,,10.0,,,,,,10.0,,,,,,,,10.0,,,10.0,10.0,,10.0,10.0,,,,,,10.0,,,,10.0,,,,
1078,8.183673469387756,8.266666666666667,,8.203703703703704,,7.8,8.622222222222222,7.931818181818182,8.290322580645162,7.75,8.03921568627451,8.25,8.166666666666666,,,8.0,7.5,8.571428571428571,8.666666666666666,9.75,8.857142857142858,8.375,8.5,8.416666666666666,8.191489361702128,7.5,8.27027027027027,8.454545454545455,7.833333333333333,7.666666666666667,8.75,8.419354838709678,,8.5,,,8.2,8.431372549019608,9.2,,8.833333333333334,
1079,8.549180327868852,8.74074074074074,,8.450704225352112,8.0,8.391304347826088,8.571428571428571,8.428571428571429,8.662337662337663,8.25,8.381818181818181,8.0,8.125,9.0,7.5,8.91304347826087,8.555555555555555,8.266666666666667,8.88888888888889,8.625,8.0,8.421052631578947,8.0,7.727272727272727,8.488372093023257,7.75,8.521008403361344,8.444444444444445,8.538461538461538,8.266666666666667,8.529411764705882,8.406593406593407,,8.533333333333333,9.6,8.333333333333334,8.8125,8.44186046511628,8.333333333333334,,8.3,
1080,,,,10.0,,,10.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,10.0,,,,,,,,,
1081,7.625,8.333333333333334,,8.416666666666666,6.0,7.75,7.892857142857143,9.0,8.125,10.0,,7.666666666666667,6.5,,,7.857142857142857,9.666666666666666,6.0,8.4,8.4,7.583333333333333,7.5,8.0,7.769230769230769,8.058823529411764,8.0,8.2,8.0,7.857142857142857,7.8,7.833333333333333,8.4,,8.588235294117647,9.0,,8.333333333333334,8.052631578947368,8.8,,8.5,
1082,6.802469135802469,7.392857142857143,,6.8901098901098905,7.857142857142857,6.0,7.455696202531645,5.0,7.514285714285714,6.75,,8.866666666666667,6.25,,,7.368421052631579,,6.846153846153846,7.25,7.363636363636363,7.376470588235295,7.5,7.588235294117647,7.063492063492063,7.40625,,6.6440677966101696,7.653846153846154,7.029411764705882,6.666666666666667,6.666666666666667,5.538461538461538,,7.5423728813559325,6.5,4.666666666666667,5.916666666666667,7.014925373134329,7.588235294117647,,6.5,
1083,9.666666666666666,9.0,,9.0,,,9.6,,9.2,,9.0,10.0,9.0,,8.5,8.666666666666666,,10.0,10.0,8.0,9.0,,9.0,9.0,9.4,,9.071428571428571,10.0,,9.166666666666666,,8.5,,9.0,,,10.0,9.25,9.0,,10.0,
1084,7.166666666666667,7.5,8.0,7.857142857142857,,6.8,7.576923076923077,6.4,7.875,5.5,5.6,9.0,5.6,,,,9.0,,8.6,,7.166666666666667,,8.0,6.222222222222222,7.055555555555555,,7.45,9.0,6.166666666666667,8.0,,8.142857142857142,,8.25,,8.4,9.142857142857142,7.176470588235294,8.25,,7.0,
1085,7.614035087719298,7.76,,8.046511627906977,,7.571428571428571,7.981818181818181,7.285714285714286,7.761904761904762,7.666666666666667,6.5,8.045454545454545,7.5,7.0,7.0,7.909090909090909,7.933333333333334,7.25,7.888888888888889,,7.5625,,,7.25,8.0,7.9,7.631578947368421,7.642857142857143,7.0,8.136363636363637,7.0,8.028571428571428,,8.0,9.0,8.0,7.722222222222222,7.6875,9.0,,8.0,
1086,6.953488372093023,7.5,8.0,7.428571428571429,5.5,5.75,7.931034482758621,5.142857142857143,7.241379310344827,8.0,,8.4,6.4,8.0,,7.916666666666667,5.0,5.5,8.5,8.0,7.352941176470588,7.6,10.0,7.466666666666667,7.5,7.5,7.346153846153846,6.8,7.533333333333333,,,7.416666666666667,,7.684210526315789,,8.5,7.571428571428571,7.588235294117647,7.1,,7.75,
1087,9.71875,9.454545454545457,,9.692307692307692,10.0,10.0,9.75,10.0,9.727272727272728,,,10.0,9.333333333333334,,,9.5,9.666666666666666,,10.0,,10.0,9.5,10.0,9.75,8.0,,10.0,9.4,9.5,,,9.75,,9.5,,10.0,9.714285714285714,9.692307692307692,10.0,,10.0,
1088,8.972972972972974,9.0,,9.161290322580646,9.0,,9.12,8.857142857142858,9.047619047619047,9.2,7.0,8.0,7.2,,9.0,8.545454545454545,9.5,8.5,9.5,9.0,8.818181818181818,8.5,9.0,8.6,8.714285714285714,,9.178571428571429,8.833333333333334,8.5,,,9.6875,,9.25,,10.0,9.142857142857142,9.047619047619047,8.5,,,
1089,7.729166666666667,7.641025641025641,,7.450704225352113,7.5,7.272727272727272,7.52054794520548,7.5,7.611111111111111,7.0,7.333333333333333,8.2,7.357142857142857,8.0,,7.242424242424242,8.25,7.435897435897436,7.423076923076923,7.0,7.611111111111111,7.2,8.0,7.526315789473684,7.338461538461538,8.9,8.083333333333334,7.492537313432836,8.0,6.1,6.0,7.841269841269841,5.0,7.428571428571429,7.333333333333333,7.25,7.6521739130434785,7.6521739130434785,7.166666666666667,,7.25,
1090,8.333333333333334,8.4,,9.25,7.0,7.0,9.083333333333334,10.0,7.5,,9.0,8.0,9.25,,,7.0,,,,,9.0,,,8.5,9.090909090909092,,9.6,9.333333333333334,10.0,9.181818181818182,,9.333333333333334,,9.125,,,10.0,9.22222222222222,,,,
1091,8.034188034188034,8.343283582089553,,7.4296875,9.0,7.76,8.283783783783784,6.7936507936507935,7.91044776119403,8.333333333333334,7.078947368421052,8.214285714285714,8.074074074074074,,7.571428571428571,7.6,8.2,8.083333333333334,8.529411764705882,7.6,8.521739130434783,7.076923076923077,7.833333333333333,8.576923076923077,7.382352941176471,7.75,7.839285714285714,8.220588235294118,7.723404255319149,7.5,6.0,8.125,,8.047619047619047,9.666666666666666,7.6923076923076925,8.0,8.134615384615385,9.166666666666666,,6.75,
1092,7.689655172413793,7.680555555555555,,7.305194805194805,7.0,7.4,7.811594202898551,6.333333333333333,7.473684210526316,7.333333333333333,6.818181818181818,8.444444444444445,6.666666666666667,,6.0,7.333333333333333,6.5,6.5,7.2,7.6,7.923076923076923,8.0,9.0,8.357142857142858,7.363636363636363,9.0,7.535211267605634,7.590909090909091,7.6875,8.142857142857142,5.0,7.851063829787234,7.0,7.075471698113208,8.2,7.571428571428571,7.727272727272727,7.788461538461538,8.142857142857142,,7.0,
1093,9.0,,,,,,,,,,,,,,,,,,,,9.0,,,9.0,,,,,,,,9.0,,,,,,9.0,9.0,,,
1094,7.767857142857143,7.141176470588236,,7.463157894736842,8.333333333333334,8.3,8.23404255319149,9.333333333333334,7.3164556962025316,7.0,9.333333333333334,9.263157894736842,7.882352941176471,7.0,5.555555555555555,6.714285714285714,6.75,9.0625,9.583333333333334,9.285714285714286,9.0,9.714285714285714,8.666666666666666,9.0,8.12,9.166666666666666,9.428571428571429,8.0,8.615384615384615,7.285714285714286,10.0,7.298701298701299,5.5,8.8,9.0,8.583333333333334,7.864864864864865,8.4,9.166666666666666,,7.333333333333333,
1095,7.538461538461538,7.375,,7.588235294117647,8.5,8.0,7.416666666666667,5.9,8.090909090909092,,6.666666666666667,7.5,6.2,,,8.0,,,4.5,10.0,8.285714285714286,7.5,7.0,7.833333333333333,7.2,7.0,7.444444444444445,5.5,6.142857142857143,8.666666666666666,7.2,8.0,7.0,7.0,,,8.0,7.538461538461538,8.0,,8.0,
1096,7.7190082644628095,7.877551020408164,7.5,7.840490797546012,8.0,7.571428571428571,7.697368421052632,7.421052631578948,7.814285714285714,7.857142857142857,7.352941176470588,8.692307692307692,6.909090909090909,,,8.020408163265307,9.0,7.705882352941177,8.04,8.5,7.904761904761905,8.0,7.75,7.615384615384615,7.58252427184466,9.666666666666666,7.654545454545454,7.758064516129032,7.722222222222222,8.2,8.5,7.880952380952381,,7.9875,8.142857142857142,8.0,7.533333333333333,7.797872340425532,8.166666666666666,,7.777777777777778,
1097,7.6521739130434785,6.791666666666667,,7.490566037735849,,7.857142857142857,7.972972972972973,7.428571428571429,7.363636363636363,8.5,7.646341463414634,8.0,7.333333333333333,,6.5,7.5,6.666666666666667,7.611111111111111,7.7,8.5,8.166666666666666,7.333333333333333,,9.0,7.796407185628743,8.0,7.568421052631579,7.833333333333333,7.125,6.0,6.0,7.162162162162162,,7.935483870967742,8.0,8.0,7.611111111111111,8.127272727272727,7.333333333333333,,7.375,
1098,8.588235294117647,8.461538461538462,,8.375,7.5,,8.363636363636363,9.0,8.5,,,8.666666666666666,9.0,,,8.0,7.0,8.571428571428571,8.5,,,8.0,,7.5,8.6,9.0,,8.533333333333333,,,,8.555555555555555,,,9.0,9.0,8.0,8.25,,,8.666666666666666,
1099,8.233333333333333,8.153846153846153,,8.560975609756097,,8.0,8.241379310344827,7.875,8.076923076923077,6.0,6.888888888888889,8.0,8.25,,,8.375,9.0,8.333333333333334,8.2,6.6,9.0,8.333333333333334,9.333333333333334,8.88888888888889,8.090909090909092,9.0,8.666666666666666,9.3,7.25,,,8.916666666666666,,8.55,,8.666666666666666,8.6,8.551724137931034,9.3,,8.666666666666666,
1101,6.991666666666666,7.141414141414141,7.714285714285714,7.2027972027972025,8.181818181818182,6.861111111111111,7.518292682926829,6.426229508196721,6.9921875,7.08,6.470588235294118,7.413043478260869,6.709090909090909,7.571428571428571,,7.105263157894737,6.615384615384615,7.1875,7.090909090909091,7.666666666666667,7.530434782608696,7.041666666666667,7.7,7.542857142857143,7.071942446043166,7.714285714285714,7.145695364238411,7.241379310344827,7.018348623853211,7.473684210526316,7.0,7.367647058823529,,7.422018348623853,8.0,7.742857142857143,6.69811320754717,7.283505154639175,8.026315789473685,,7.761904761904762,
1102,9.476190476190476,9.4,,9.26086956521739,,,9.5,,9.0,9.0,9.0,,9.75,8.5,,9.0,,9.666666666666666,9.8,9.333333333333334,9.5,,9.5,9.5,9.12,,9.210526315789474,9.454545454545457,9.6,9.333333333333334,10.0,9.285714285714286,,9.25,,9.666666666666666,9.333333333333334,9.6875,9.666666666666666,,8.5,
1103,8.964285714285714,8.857142857142858,,9.181818181818182,,9.0,9.27777777777778,8.2,8.272727272727273,8.666666666666666,8.0,,9.142857142857142,,,7.5,9.0,10.0,9.333333333333334,,9.11111111111111,7.0,9.0,8.625,8.666666666666666,,9.22222222222222,9.22222222222222,9.0,,,8.714285714285714,,10.0,,,9.0,8.91304347826087,9.2,,7.0,
1104,8.2,8.75,7.0,8.5,9.5,9.5,8.555555555555555,9.0,8.777777777777779,,9.0,9.25,8.5,9.0,7.0,8.25,,8.0,8.0,,9.2,,,8.444444444444445,8.0,10.0,8.666666666666666,7.9,8.333333333333334,,,10.0,,8.25,,7.0,10.0,8.857142857142858,,,,
1105,6.726415094339623,6.745454545454545,,7.354166666666667,7.0,7.0,7.162790697674419,6.444444444444445,6.722222222222222,6.266666666666667,2.0,7.0,7.333333333333333,,7.0,6.633333333333334,6.375,7.5,7.142857142857143,7.75,7.282051282051282,7.454545454545454,7.4,7.4,6.521739130434782,7.5,7.547619047619047,7.487804878048781,7.75,8.0,,6.636363636363637,,8.116279069767442,8.0,8.0,7.222222222222222,7.236111111111111,7.0,,7.8,
1107,9.029239766081872,9.022727272727272,,9.100877192982455,9.25,9.4,9.13076923076923,9.0,8.96551724137931,,9.095238095238097,9.333333333333334,9.384615384615383,9.2,,9.133333333333333,8.846153846153847,8.444444444444445,8.6,8.857142857142858,9.4,8.5,10.0,9.473684210526317,9.366120218579235,8.833333333333334,9.227272727272728,8.669491525423728,8.91891891891892,9.428571428571429,8.4,9.1875,,9.244444444444444,8.151515151515152,8.857142857142858,8.903846153846153,9.361702127659576,9.529411764705882,,9.461538461538462,
1109,7.88,8.533333333333333,,8.589285714285714,,8.333333333333334,8.36111111111111,9.0,8.307692307692308,,7.666666666666667,7.9,7.0,7.818181818181818,8.333333333333334,8.0,8.0,,9.0,8.666666666666666,8.714285714285714,9.5,8.0,8.0,8.538461538461538,7.5,8.875,8.0,8.0,8.6,,8.74074074074074,8.454545454545455,8.428571428571429,,9.5,8.333333333333334,7.75,8.0,,7.0,
1111,7.439024390243903,7.5,,7.928571428571429,7.0,6.75,8.045454545454545,7.571428571428571,7.515151515151516,7.333333333333333,7.884615384615385,7.0,6.666666666666667,,6.25,7.625,7.666666666666667,7.8,8.0,8.0,7.5,7.5,,7.333333333333333,7.868421052631579,6.0,8.0,7.913043478260869,7.5,6.0,,8.179487179487179,,8.3,8.0,9.833333333333334,7.25,7.4,7.8,,7.5,
1112,9.75,9.666666666666666,,9.571428571428571,,9.0,9.5,10.0,9.666666666666666,10.0,,9.0,,,9.5,,,,,,9.0,,9.0,,9.5,,,10.0,,,,9.666666666666666,9.0,10.0,,,,9.5,,,,
1113,5.623655913978495,5.472222222222222,,5.030075187969925,6.666666666666667,4.8,6.76056338028169,3.72093023255814,4.9375,5.8,4.117647058823529,7.714285714285714,4.705882352941177,6.3,5.0,5.857142857142857,4.6,5.95,6.166666666666667,6.166666666666667,6.682926829268292,5.090909090909091,6.0,6.45,5.196428571428571,4.0,5.087912087912088,6.0,6.117647058823529,6.285714285714286,2.0,5.305555555555555,,5.979166666666667,2.0,7.5,5.3478260869565215,6.083333333333333,7.466666666666667,,4.142857142857143,
1114,7.391304347826087,7.147058823529412,,6.684210526315789,7.0,7.0,7.625,5.875,6.785714285714286,8.0,6.25,7.0,6.666666666666667,,7.0,6.857142857142857,7.0,8.266666666666667,8.2,7.25,8.5,8.333333333333334,9.0,8.222222222222221,7.12,6.0,7.3,7.9375,8.384615384615385,7.666666666666667,,5.944444444444445,,7.85,9.0,,6.0,7.0,7.0,,7.0,
1115,8.347560975609756,8.298387096774194,9.0,8.223255813953488,8.0,8.756756756756756,8.37593984962406,6.869565217391305,8.194029850746269,8.714285714285714,7.428571428571429,8.074074074074074,8.11111111111111,8.352941176470589,9.0,7.883720930232558,8.285714285714286,8.409090909090908,8.782608695652174,8.6,8.423728813559322,8.25,8.866666666666667,8.25,7.904,7.6,7.985714285714286,7.807017543859649,8.208333333333334,7.983870967741935,7.0,8.615853658536585,6.6,8.567567567567568,8.0,9.12,8.160714285714286,8.285714285714286,7.5,,7.0,7.0
1116,6.933333333333334,7.565217391304348,,7.075471698113208,8.666666666666666,7.125,7.761904761904762,3.0,7.318181818181818,7.5,7.0,7.5,8.0,6.666666666666667,,7.875,7.0,7.428571428571429,7.166666666666667,5.0,7.384615384615385,6.5,7.0,8.375,6.875,8.5,7.0,7.3076923076923075,6.545454545454546,7.416666666666667,,6.933333333333334,3.5,7.419354838709677,6.0,7.0,7.0,7.323529411764706,8.375,,7.5,
1117,8.160714285714286,8.345454545454546,,8.204188481675393,7.0,8.307692307692308,8.10989010989011,7.92,8.305970149253731,8.647058823529411,8.384615384615385,9.4,8.0,8.5,,8.140350877192983,7.333333333333333,8.529411764705882,8.23076923076923,8.0,8.361702127659575,8.333333333333334,9.666666666666666,8.756756756756756,8.090225563909774,8.0,8.291338582677165,8.273972602739725,8.425,9.666666666666666,8.692307692307692,8.098591549295774,,8.35135135135135,7.5,,7.911764705882353,8.125,8.1875,,7.619047619047619,
1118,7.054054054054054,7.119047619047619,,6.866666666666666,8.333333333333334,6.875,7.5,,7.233333333333333,4.8,8.0,7.111111111111111,7.333333333333333,,5.2,8.0,8.0,7.2,8.133333333333333,7.0,7.4375,8.0,7.714285714285714,7.391304347826087,6.722222222222222,7.2,7.277777777777778,7.2894736842105265,7.888888888888889,6.333333333333333,,7.368421052631579,,7.588235294117647,8.4,7.142857142857143,7.733333333333333,7.135135135135135,8.2,,,
1119,7.017094017094017,7.1866666666666665,7.0,7.180722891566265,7.666666666666667,7.5,7.584745762711864,5.333333333333333,7.618181818181818,6.6,7.0,8.03448275862069,7.277777777777778,7.75,6.0,6.8,6.714285714285714,7.684210526315789,7.739130434782608,7.428571428571429,7.625,7.125,7.416666666666667,7.48,7.461538461538462,6.6,7.433333333333334,7.265822784810126,7.714285714285714,7.727272727272727,,7.173076923076923,,8.177777777777777,7.8,6.769230769230769,7.416666666666667,7.473684210526316,7.138888888888889,,7.2,
1120,9.2,9.5,,9.15,,9.5,9.4,9.0,8.75,,8.833333333333334,,,,,9.0,8.5,,10.0,10.0,10.0,8.0,,,9.15,,9.153846153846152,9.22222222222222,9.25,,,8.833333333333334,,9.5,,,8.0,9.75,10.0,,10.0,
1121,8.928571428571429,8.5,,8.666666666666666,,,9.75,7.0,9.25,7.0,,9.0,9.5,,,10.0,,8.0,10.0,,9.666666666666666,,8.0,9.0,7.0,,7.0,8.5,8.444444444444445,,,10.0,,,10.0,,10.0,9.75,,,,
1123,7.375,7.315789473684211,,7.48051948051948,9.0,7.0,7.81081081081081,7.277777777777778,7.24074074074074,6.866666666666666,6.545454545454546,9.0,8.0,,8.0,7.888888888888889,7.5,8.0,8.0,8.5,7.913043478260869,7.5,9.0,8.428571428571429,7.204081632653061,,7.452380952380952,8.285714285714286,7.666666666666667,8.0,,7.724137931034483,,7.142857142857143,,9.0,7.583333333333333,7.934782608695652,8.777777777777779,,8.0,
1125,6.892857142857143,8.052631578947368,,7.857142857142857,7.0,5.333333333333333,7.585365853658536,,6.933333333333334,5.0,6.0,7.285714285714286,9.0,7.0,,7.666666666666667,9.0,7.055555555555555,7.529411764705882,7.0,6.538461538461538,10.0,6.0,6.5,7.3076923076923075,,5.4,7.625,7.0,7.230769230769231,5.0,7.0,7.166666666666667,9.0,7.8,8.333333333333334,6.833333333333333,6.705882352941177,8.0,,6.6,7.0
1126,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,10.0,,,,,,,,,,,,
1127,7.666666666666667,8.21875,,8.294117647058824,7.0,8.3,8.6,5.888888888888889,8.142857142857142,6.888888888888889,6.714285714285714,9.416666666666666,7.875,8.833333333333334,9.5,7.75,9.4,8.5,7.571428571428571,9.166666666666666,7.8,5.666666666666667,8.0,7.666666666666667,8.228070175438596,9.0,7.882352941176471,8.0,8.5,9.6,,8.428571428571429,,8.692307692307692,8.0,8.5,8.538461538461538,8.36,7.111111111111111,,8.5,
1128,7.30379746835443,7.535714285714286,8.0,7.4,9.5,7.666666666666667,8.097222222222221,6.842105263157895,7.181818181818182,7.666666666666667,6.0,8.272727272727273,8.0,,,6.923076923076923,5.888888888888889,8.375,8.5,9.0,8.6,7.0,7.0,8.782608695652174,7.260869565217392,8.0,7.380952380952381,7.85,8.352941176470589,7.272727272727272,5.333333333333333,7.466666666666667,8.0,7.4,8.0,7.416666666666667,7.454545454545454,7.559322033898305,8.416666666666666,,9.333333333333334,
1130,7.833333333333333,8.153846153846153,,8.53448275862069,10.0,8.75,8.257142857142858,4.5,7.666666666666667,,8.666666666666666,9.0,7.666666666666667,8.2,,7.666666666666667,6.0,8.5,7.0,9.4,8.5625,8.0,7.0,8.2,8.285714285714286,10.0,8.583333333333334,8.5,9.5,8.578947368421053,,7.714285714285714,,8.64,9.0,6.0,7.75,7.793103448275862,9.0,,8.5,
1131,8.727272727272727,8.857142857142858,,8.803030303030303,,9.25,7.75,8.901639344262295,8.722222222222221,,8.86,,8.5,,,8.76923076923077,9.0,7.5,,,8.0,9.0,,8.0,8.869565217391305,,8.91891891891892,9.0,8.6,,,9.227272727272728,,9.166666666666666,,,8.857142857142858,8.833333333333334,,,10.0,
1133,7.285714285714286,7.5,,7.7,8.0,7.5,7.511627906976744,7.03125,6.685714285714286,7.857142857142857,7.277777777777778,9.0,6.333333333333333,,,7.4,,6.125,7.5,8.333333333333334,8.217391304347826,7.571428571428571,,7.416666666666667,7.405063291139241,9.0,7.566666666666666,7.52,7.375,7.833333333333333,8.0,7.653846153846154,9.0,7.896551724137931,,7.5,7.666666666666667,7.490909090909091,7.875,,7.666666666666667,
1134,8.266666666666667,8.166666666666666,10.0,7.87,,7.333333333333333,8.717948717948717,7.666666666666667,8.044444444444444,7.5,7.6976744186046515,8.833333333333334,7.666666666666667,9.0,,8.217391304347826,9.0,8.380952380952381,8.666666666666666,8.5,8.416666666666666,8.166666666666666,7.0,8.0,8.056818181818182,8.0,7.839285714285714,8.456521739130435,8.636363636363637,,6.0,8.357142857142858,,8.0,8.2,8.333333333333334,8.692307692307692,8.264705882352942,8.25,,8.25,
1135,7.522935779816514,7.614285714285714,7.666666666666667,7.226890756302521,,7.5,7.742424242424242,6.52,7.295774647887324,7.222222222222222,6.411764705882353,7.538461538461538,7.25,,7.0,7.0,7.916666666666667,8.0,8.25,7.5,7.705882352941177,7.0,10.0,7.769230769230769,7.014925373134329,7.428571428571429,7.324324324324325,7.25,7.173913043478261,7.0,,7.762886597938144,,7.212121212121212,6.666666666666667,7.727272727272727,7.9655172413793105,7.645833333333333,8.285714285714286,,8.333333333333334,
